Year,Primary MSA City,State,Population,Sheltered Homeless_percentage,Sheltered Homeless - Under 18_percentage,Sheltered Homeless - Age 18 to 24_percentage,Sheltered Homeless - Over 24_percentage,Sheltered Homeless - Female_percentage,Sheltered Homeless - Male_percentage,Sheltered Homeless - Transgender_percentage,Sheltered Homeless - Gender Non-Conforming_percentage,Sheltered Homeless - Hispanic/Latino_percentage,Sheltered Homeless - White_percentage,Sheltered Homeless - Black or African American_percentage,Sheltered Homeless - Asian_percentage,Sheltered Homeless - American Indian or Alaska Native_percentage,Sheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Sheltered Homeless - Multiple Races_percentage,Unsheltered Homeless_percentage,Unsheltered Homeless - Under 18_percentage,Unsheltered Homeless - Age 18 to 24_percentage,Unsheltered Homeless - Over 24_percentage,Unsheltered Homeless - Female_percentage,Unsheltered Homeless - Male_percentage,Unsheltered Homeless - Transgender_percentage,Unsheltered Homeless - Gender Non-Conforming_percentage,Unsheltered Homeless - Hispanic/Latino_percentage,Unsheltered Homeless - White_percentage,Unsheltered Homeless - Black or African American_percentage,Unsheltered Homeless - Asian_percentage,Unsheltered Homeless - American Indian or Alaska Native_percentage,Unsheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Unsheltered Homeless - Multiple Races_percentage,Overall Homeless_percentage,Overall Homeless - Under 18_percentage,Overall Homeless - Age 18 to 24_percentage,Overall Homeless - Over 24_percentage,Overall Homeless - Female_percentage,Overall Homeless - Male_percentage,Overall Homeless - Transgender_percentage,Overall Homeless - Gender Non-Conforming_percentage,Overall Homeless - Hispanic/Latino_percentage,Overall Homeless - White_percentage,Overall Homeless - Black or African American_percentage,Overall Homeless - Asian_percentage,Overall Homeless - American Indian or Alaska Native_percentage,Overall Homeless - Native Hawaiian or Other Pacific Islander_percentage,Overall Homeless - Multiple Races_percentage
2018,San Francisco,CA,4726314,0.09927398,0.018809584,0.012737199,0.067727197,0.044326297,0.053741668,0.001036749,0.000169265,0.023316267,0.030594666,0.051350799,0.003342986,0.003004455,0.002052339,0.008928734,0.192073569,0.004464367,0.0386136,0.148995602,0.053255031,0.137147045,0.001438753,0.00023274,0.037153689,0.072403145,0.067832988,0.00613586,0.00681292,0.001692651,0.037196005,0.291347549,0.023273951,0.051350799,0.216722799,0.097581329,0.190888714,0.002475502,0.000402005,0.060469956,0.102997812,0.119183787,0.009478845,0.009817376,0.00374499,0.046124739
2018,San Diego,CA,3333861,0.107562973,0.022976363,0.007258851,0.077327759,0.040763547,0.066499473,0.000299953,0,0.035964307,0.069918932,0.027265684,0.001379782,0.001529758,0.000899858,0.00656896,0.149676306,0.007438822,0.019496914,0.12274057,0.042053343,0.105883239,0.000689891,0.001049834,0.034764497,0.09766454,0.035154435,0.001739725,0.007018889,0.002789558,0.00530916,0.257239279,0.030415185,0.026755765,0.200068329,0.08281689,0.172382712,0.000989843,0.001049834,0.070728804,0.167583472,0.062420119,0.003119506,0.008548647,0.003689416,0.01187812
2018,San Antonio,TX,2512379,0.068182388,0.02077712,0.003940488,0.04346478,0.032001541,0.036141044,3.98E-05,0,0.031086074,0.049992457,0.017473478,0.000238817,0.00027862,0.000199015,0,0.05385334,0,0.004059897,0.049793443,0.01106521,0.042668722,0.000119409,0,0.024080762,0.038648627,0.012418509,0.000437832,0.001074679,0.000199015,0.001074679,0.122035728,0.02077712,0.008000385,0.093258223,0.043066751,0.078809766,0.000159212,0,0.055166836,0.088641085,0.029891987,0.00067665,0.001353299,0.000398029,0.001074679
2018,Salt Lake City,UT,1218681,0.136869287,0.030853029,0.012062221,0.093954037,0.053500465,0.082548263,0.000656447,0.000164112,0.031919756,0.097810666,0.016657353,0.001559063,0.007549145,0.004759244,0.008533816,0.011159606,8.21E-05,0.000656447,0.010421103,0.002379622,0.008533816,0.000164112,8.21E-05,0.001394951,0.008944096,0.000492336,0.000164112,0.000328224,8.21E-05,0.001148783,0.148028894,0.030935085,0.012718669,0.10437514,0.055880087,0.09108208,0.000820559,0.000246168,0.033314707,0.106754762,0.017149689,0.001723174,0.007877369,0.0048413,0.009682599
2018,Sacramento,CA,2341940,0.066995739,0.013749285,0.006490346,0.046756108,0.028437962,0.038344279,0.000213498,0,0.01310879,0.031170739,0.027028873,0.000512396,0.001579887,0.001024791,0.005679052,0.087619666,0.000298897,0.005038558,0.08228221,0.020837425,0.064775357,0,0.002006883,0.015798868,0.045688617,0.020538528,0.000597795,0.005593653,0.000426996,0.014774076,0.154615404,0.014048182,0.011528903,0.129038319,0.049275387,0.103119636,0.000213498,0.002006883,0.028907658,0.076859356,0.047567401,0.001110191,0.00717354,0.001451788,0.020453129
2018,Nashville,TN,1904726,0.088306665,0.007035133,0.003517566,0.077753966,0.022942932,0.06525873,5.25E-05,5.25E-05,0.004042576,0.043470819,0.040793269,0.000420008,0.000945018,0.000420008,0.002257543,0.03234061,0,0.000735014,0.031605596,0.007507642,0.024675465,0.000157503,0,0.003307562,0.021157899,0.010185192,0.000105002,0,0.000105002,0.000787515,0.120647274,0.007035133,0.00425258,0.109359561,0.030450574,0.089934195,0.000210004,5.25E-05,0.007350139,0.064628718,0.050978461,0.00052501,0.000945018,0.00052501,0.003045057
2018,Richmond,VA,1281053,0.039420695,0.005776498,0.002810188,0.030834009,0.01498767,0.024433025,0,0,0.001092851,0.009679537,0.028023821,7.81E-05,0.000234182,0,0.001405094,0.008118321,0,0.000624486,0.007493835,0.002185702,0.005932619,0,0,0.000858669,0.005152012,0.002341823,0,0.000156122,0,0.000468365,0.047539017,0.005776498,0.003434674,0.038327844,0.017173372,0.030365645,0,0,0.00195152,0.014831549,0.030365645,7.81E-05,0.000390304,0,0.001873459
2018,Phoenix,AZ,4849209,0.075888666,0.023034685,0.007011453,0.045842528,0.033819949,0.041883119,0.000185597,0,0.019054654,0.04134695,0.025220608,0.000618658,0.004454335,0.000453682,0.003794433,0.053988187,0.00043306,0.003464483,0.050090644,0.012682481,0.041078865,0.000206219,2.06E-05,0.010682155,0.040089012,0.008784938,0.000288707,0.003526348,0.000412438,0.000886743,0.129876852,0.023467745,0.010475935,0.095933172,0.04650243,0.082961984,0.000391816,2.06E-05,0.029736809,0.081435962,0.034005546,0.000907364,0.007980683,0.000866121,0.004681176
2018,Oklahoma City,OK,1393605,0.056615756,0.009256568,0.003085523,0.044273664,0.020450558,0.036165197,0,0,0.003946599,0.039609502,0.013274924,0.000287025,0.002726741,0,0.000717563,0.028272,0.002224447,0.000861076,0.025186477,0.006171046,0.022029198,7.18E-05,0,0.002798497,0.012987898,0.008754274,0.000143513,0.003516061,0,0.002870254,0.084887755,0.011481015,0.003946599,0.069460141,0.026621604,0.058194395,7.18E-05,0,0.006745096,0.0525974,0.022029198,0.000430538,0.006242802,0,0.003587817
2018,Philadelphia,PA,6091208,0.154993886,0.042224794,0.011935235,0.100833858,0.066243018,0.088274772,0.000410428,6.57E-05,0.017566302,0.04660816,0.101703964,0.000853689,0.000476096,0.000673101,0.004678875,0.026858383,0.000361176,0.001773047,0.02472416,0.006829516,0.019799028,0.00011492,0.00011492,0.003086416,0.012115823,0.013314272,0.000722353,0.000394011,3.28E-05,0.000279091,0.18185227,0.04258597,0.013708282,0.125558017,0.073072533,0.108073801,0.000525347,0.000180588,0.020652718,0.058723984,0.115018236,0.001576042,0.000870107,0.000705936,0.004957966
2018,New York,NY,19276644,0.443085425,0.153491448,0.04285497,0.246739007,0.217563804,0.223773391,0.001691166,5.71E-05,0.155073674,0.092910363,0.324792013,0.004855617,0.002204741,0.004544359,0.013778332,0.025652806,0.000145253,0.001452535,0.024055017,0.006297777,0.019246089,9.34E-05,1.56E-05,0.006598659,0.011801847,0.012937937,0.000498012,8.30E-05,5.71E-05,0.000274944,0.468738231,0.153636701,0.044307505,0.270794024,0.223861581,0.24301948,0.001784543,7.26E-05,0.161672333,0.10471221,0.337729949,0.005353629,0.002287743,0.004601423,0.014053276
2018,Pittsburgh,PA,2322653,0.031300414,0.007405325,0.001980494,0.021914595,0.012227397,0.018986909,8.61E-05,0,0.001549952,0.012399614,0.016102276,0.000215271,0.000430542,0,0.002152711,0.002411036,0,8.61E-05,0.002324928,0.00030138,0.002109657,0,0,0,0.001377735,0.000904139,0,4.31E-05,0,8.61E-05,0.03371145,0.007405325,0.002066602,0.024239523,0.012528776,0.021096565,8.61E-05,0,0.001549952,0.013777349,0.017006415,0.000215271,0.000473596,0,0.002238819
2018,Portland,OR,2473350,0.118664969,0.019851618,0.010188611,0.08862474,0.050457881,0.066428124,0.001374654,0.00040431,0.014150848,0.081832333,0.016819294,0.001536378,0.005013443,0.00323448,0.010229042,0.097074818,0.006266804,0.007115855,0.083692158,0.031536176,0.064447005,0.000646896,0.000444741,0.009946025,0.074918633,0.007398872,0.000485172,0.005619908,0.001657671,0.006994562,0.215739786,0.026118422,0.017304466,0.172316898,0.081994057,0.130875129,0.00202155,0.000849051,0.024096873,0.156750965,0.024218166,0.00202155,0.010633352,0.00489215,0.017223604
2018,Providence,MA,1622379,0.086909409,0.019724121,0.006656891,0.060528397,0.036551262,0.050173233,0.000184914,0,0.02237455,0.051159439,0.02354567,0.00086293,0.001356033,0.000246552,0.009738785,0.006163788,0.000123276,6.16E-05,0.005978874,0.001910774,0.004191376,6.16E-05,0,0.000924568,0.004499565,0.00117112,0,0.000123276,0,0.000369827,0.093073197,0.019847397,0.006718529,0.066507271,0.038462036,0.054364609,0.000246552,0,0.023299118,0.055659004,0.024716789,0.00086293,0.001479309,0.000246552,0.010108612
2018,Raleigh,NC,1361590,0.087324378,0.02049075,0.005875484,0.060958145,0.032682379,0.054495112,0.000146887,0,0.003451847,0.021004855,0.062353572,0.000367218,0.000587548,0.000367218,0.002643968,0.020857968,0.000293774,0.001101653,0.01946254,0.005214492,0.015496589,0.000146887,0,0.00124854,0.010428984,0.00807879,0.000367218,0.000660992,7.34E-05,0.00124854,0.108182346,0.020784524,0.006977137,0.080420685,0.037896871,0.069991701,0.000293774,0,0.004700387,0.031433838,0.070432362,0.000734435,0.00124854,0.000440661,0.003892508
2017,Dallas,TX,7337097,0.057965705,0.012920642,0.003434601,0.041610463,0.023265332,0.034659485,4.09E-05,0,0.007700593,0.021384479,0.033146625,0.000626951,0.000490657,0.00021807,0.002098923,0.020130578,0.000381622,0.001240273,0.018508683,0.004647615,0.015455704,0,2.73E-05,0.002480545,0.008504726,0.010903495,0.000109035,0.00021807,2.73E-05,0.000367993,0.078096282,0.013302264,0.004674873,0.060119145,0.027912947,0.050115189,4.09E-05,2.73E-05,0.010181138,0.029889205,0.04405012,0.000735986,0.000708727,0.000245329,0.002466916
2017,Memphis,TN,1338582,0.100628874,0.023681777,0.004482355,0.072464743,0.03369237,0.066936504,0,0,0.001195295,0.020469422,0.077021804,0.00037353,0.000224118,0,0.002540001,0.005901768,0,0.000149412,0.005752356,0.001270001,0.004631767,0,0,0,0.000821765,0.004482355,0,0,7.47E-05,0.000522941,0.106530642,0.023681777,0.004631767,0.078217098,0.034962371,0.071568271,0,0,0.001195295,0.021291187,0.081504159,0.00037353,0.000224118,7.47E-05,0.003062943
2017,Los Angeles,CA,13278000,0.133981021,0.038710649,0.013059196,0.082211176,0.059828287,0.073361952,0.000723,6.78E-05,0.045390872,0.061259226,0.058276849,0.001845157,0.003486971,0.001205001,0.007907817,0.334056334,0.006514535,0.014301853,0.313239946,0.086451273,0.243538183,0.003027564,0.001039313,0.118873324,0.148975749,0.155535472,0.00678566,0.010897726,0.00228197,0.009579756,0.468037355,0.045225185,0.027361048,0.395451122,0.14627956,0.316900136,0.003750565,0.001107094,0.164264196,0.210234975,0.213812321,0.008630818,0.014384696,0.003486971,0.017487573
2017,Las Vegas,NV,2181635,0.097954057,0.009121599,0.006921414,0.081911044,0.028006518,0.069810028,0.000137512,0,0.011000924,0.048358227,0.041849347,0.002337696,0.00114593,0.000962581,0.003300277,0.199529252,0.011046761,0.076364745,0.112117747,0.056746431,0.141911915,0.000870906,0,0.027685658,0.114592954,0.057846523,0.005637973,0.006921414,0.001741813,0.012788574,0.29748331,0.02016836,0.083286159,0.19402879,0.084752949,0.211721942,0.001008418,0,0.038686581,0.162951181,0.09969587,0.00797567,0.008067344,0.002704394,0.016088851
2017,Kansas City,KS,2127203,0.073100687,0.020167328,0.006393372,0.046539987,0.032530981,0.040381666,9.40E-05,9.40E-05,0.007803675,0.032389951,0.032860051,0.000564121,0.001316282,0.00018804,0.005782241,0.011564482,0.00018804,0.000705151,0.01067129,0.003008646,0.008273775,4.70E-05,0.00023505,0.000564121,0.006440382,0.003149676,0,0.000752161,0,0.001222262,0.084665168,0.020355368,0.007098523,0.057211277,0.035539626,0.048655441,0.00014103,0.000329071,0.008367796,0.038830333,0.036009727,0.000564121,0.002068444,0.00018804,0.007004503
2017,Indianapolis,IN,2027584,0.081722878,0.015634371,0.003896263,0.062192245,0.027964316,0.053511963,0.000246599,0,0.003255106,0.036348679,0.042415012,0.000690477,0.000394558,0,0.001874152,0.006214292,0,0.000493198,0.005721095,0.001676873,0.0044881,4.93E-05,0,0.000147959,0.003945583,0.001972791,4.93E-05,0.000197279,0,4.93E-05,0.087937171,0.015634371,0.004389461,0.067913339,0.029641189,0.058000063,0.000295919,0,0.003403065,0.040294262,0.044387803,0.000739797,0.000591837,0,0.001923471
2017,Houston,TX,6900090,0.035898082,0.008681046,0.002507214,0.024709823,0.016709927,0.019144678,4.35E-05,0,0.005391234,0.013275189,0.020956248,0.000594195,0.000115941,5.80E-05,0.000898539,0.016347613,0.000173911,0.000927524,0.015246178,0.003159379,0.013115771,5.80E-05,1.45E-05,0.002652139,0.006173833,0.009159301,0.000130433,0.000275359,5.80E-05,0.000550717,0.052245695,0.008854957,0.003434738,0.039956001,0.019869306,0.032260449,0.000101448,1.45E-05,0.008043373,0.019449022,0.030115549,0.000724628,0.000391299,0.000115941,0.001449256
2017,Fresno,CA,985238,0.049429681,0.018472694,0.005683906,0.025273081,0.02354761,0.025679074,0,0.000202997,0.025882071,0.032276465,0.009845337,0.00182697,0.00243596,0.000710488,0.002334461,0.155190928,0.000202997,0.007916869,0.147071063,0.042933789,0.11103916,0.000710488,0.000507492,0.06455293,0.110125675,0.016239731,0.004567424,0.01329628,0.00121798,0.009743839,0.204620609,0.018675691,0.013600775,0.172344144,0.066481398,0.136718235,0.000710488,0.000710488,0.090435001,0.14240214,0.026085068,0.006394394,0.015732239,0.001928468,0.0120783
2017,Detroit,MI,4321593,0.063055452,0.013999467,0.005761764,0.04329422,0.023833804,0.039175369,4.63E-05,0,0.000809887,0.010135152,0.05116169,0.000115698,0.000231396,0,0.001411517,0.007983167,6.94E-05,0.000393373,0.007520375,0.001920588,0.00603944,2.31E-05,0,0.000254536,0.002614777,0.005113855,0,0.000115698,0,0.000138838,0.071038619,0.014068886,0.006155138,0.050814595,0.025754392,0.045214809,6.94E-05,0,0.001064422,0.012749928,0.056275545,0.000115698,0.000347094,0,0.001550354
2017,Denver,CO,2891776,0.159486765,0.033820047,0.011999546,0.113667172,0.056747134,0.101805949,0.000449551,0.000484132,0.035445346,0.094059844,0.042465253,0.000657036,0.008299398,0.000622455,0.013382779,0.030915258,0.001901945,0.004253441,0.024759871,0.007849847,0.022546698,0.000380389,0.000138323,0.006017064,0.020990561,0.004702992,0.000311227,0.002489819,0.000242066,0.002178592,0.190402023,0.035721992,0.016252988,0.138427043,0.064596981,0.124352647,0.00082994,0.000622455,0.041462409,0.115050405,0.047168245,0.000968263,0.010789217,0.000864521,0.015561371
2017,Charlotte,NC,2550373,0.05614865,0.013801903,0.003999415,0.038347332,0.027290126,0.028819314,3.92E-05,0,0.002509437,0.010782736,0.042229117,0.00019605,0.000588149,0.00011763,0.002234967,0.011488516,0.000509729,0.000901829,0.010076957,0.002627067,0.008783029,3.92E-05,3.92E-05,0.000431309,0.004979664,0.005842283,3.92E-05,0.00023526,0,0.0003921,0.067637165,0.014311632,0.004901244,0.048424289,0.029917193,0.037602343,7.84E-05,3.92E-05,0.002940746,0.0157624,0.0480714,0.00023526,0.000823409,0.00011763,0.002627067
2017,Columbus,OH,2082581,0.064871426,0.013925029,0.006914497,0.044031901,0.025833329,0.038605941,0.000384139,4.80E-05,0.001920694,0.017238225,0.042303277,0.000288104,0.000288104,9.60E-05,0.004657682,0.016325896,4.80E-05,0.002016728,0.01426115,0.004753717,0.011476144,9.60E-05,0,0.00072026,0.006962514,0.00758674,0,0.000144052,0.000288104,0.001344486,0.081197322,0.013973046,0.008931225,0.058293051,0.030587046,0.050082086,0.000480173,4.80E-05,0.002640954,0.024200739,0.049890016,0.000288104,0.000432156,0.000384139,0.006002168
2017,Cleveland,OH,2057238,0.079232447,0.012443869,0.004326189,0.062462389,0.024304431,0.054636362,0.000291653,0,0.003159576,0.02265173,0.055219668,0.000194435,9.72E-05,0,0.001069395,0.00471506,0,0.000194435,0.004520624,0.001118004,0.003597056,0,0,0.000194435,0.001555484,0.003062358,0,0,0,9.72E-05,0.083947506,0.012443869,0.004520624,0.066983013,0.025422435,0.058233418,0.000291653,0,0.003354012,0.024207214,0.058282027,0.000194435,9.72E-05,0,0.001166613
2017,Cincinnati,OH,2202558,0.04939711,0.008762539,0.004086158,0.036548413,0.016435436,0.032961675,0,0,0.000953437,0.017434274,0.030055962,4.54E-05,0.000181607,9.08E-05,0.001589061,0.00335973,0,0.000317812,0.003041918,0.000544821,0.002814909,0,0,4.54E-05,0.002270088,0.00104424,0,0,4.54E-05,0,0.05275684,0.008762539,0.00440397,0.039590331,0.016980257,0.035776583,0,0,0.000998839,0.019704362,0.031100203,4.54E-05,0.000181607,0.000136205,0.001589061
2017,Chicago,IL,9514113,0.055916931,0.015787073,0.005812418,0.03431744,0.025435897,0.030312863,0.000136639,3.15E-05,0.006579699,0.01469396,0.038479678,0.000378385,0.000378385,0.000157661,0.001828862,0.017920746,5.26E-05,0.000735749,0.017132443,0.003132189,0.014778046,1.05E-05,0,0.001208731,0.004824412,0.012896631,0.000105107,0,0,9.46E-05,0.073837677,0.015839627,0.006548167,0.051449883,0.028568086,0.045090909,0.00014715,3.15E-05,0.00778843,0.019518372,0.051376308,0.000483492,0.000378385,0.000157661,0.001923458
2017,Minneapolis,MN,3575699,0.112733203,0.043180368,0.012976484,0.056576351,0.052129668,0.060295903,0.000279666,2.80E-05,0.008837433,0.023911409,0.066644312,0.002153425,0.010655259,0.000139833,0.009228965,0.012976484,0.000223732,0.001202562,0.011550189,0.003244121,0.00967643,0,5.59E-05,0.000727131,0.00349582,0.006516208,0.000503398,0.00178986,8.39E-05,0.000587298,0.125709686,0.043404101,0.014179046,0.06812654,0.055373788,0.069972333,0.000279666,8.39E-05,0.009564563,0.027407229,0.073160521,0.002656823,0.012445119,0.000223732,0.009816262
2017,Buffalo,NY,1129882,0.080273869,0.019648069,0.007522909,0.05310289,0.033100802,0.046996058,8.85E-05,8.85E-05,0.010178054,0.033012297,0.040800721,0.00017701,0.001416077,0.00017701,0.004690755,0.001593087,0,0,0.001593087,8.85E-05,0.001504582,0,0,0.00017701,0.000708039,0.000708039,0,8.85E-05,0,8.85E-05,0.081866956,0.019648069,0.007522909,0.054695977,0.033189306,0.04850064,8.85E-05,8.85E-05,0.010355064,0.033720335,0.041508759,0.00017701,0.001504582,0.00017701,0.00477926
2017,Boston,MA,4841772,0.132430854,0.043186668,0.010781177,0.078463009,0.062683662,0.069499349,0.000247843,0,0.049527322,0.048040263,0.059895427,0.001239216,0.000578301,0.000826144,0.021851504,0.00522536,0,0.000185882,0.005039477,0.001218562,0.003986144,2.07E-05,0,0.000908758,0.003696994,0.001094641,4.13E-05,2.07E-05,0,0.000371765,0.137656213,0.043186668,0.010967059,0.083502486,0.063902224,0.073485493,0.000268497,0,0.05043608,0.051737257,0.060990067,0.001280523,0.000598954,0.000826144,0.022223269
2017,Birmingham,AL,1085615,0.080599476,0.009579823,0.007369095,0.063650558,0.026344514,0.053886507,0.000368455,0,0.001289592,0.024133786,0.053610166,9.21E-05,0.000921137,9.21E-05,0.00175016,0.01998867,0,0.004145116,0.015843554,0.004421457,0.014093394,0.001381705,9.21E-05,0.000276341,0.006263731,0.013264371,0,0,0,0.000460568,0.100588146,0.009579823,0.011514211,0.079494112,0.030765971,0.067979901,0.00175016,9.21E-05,0.001565933,0.030397517,0.066874537,9.21E-05,0.000921137,9.21E-05,0.002210728
2017,Baltimore,MD,2798707,0.091470811,0.018973047,0.004466348,0.068031416,0.031157245,0.060134912,0.000107192,7.15E-05,0.003072848,0.016757738,0.071890341,0.000500231,0.000393039,0.000214385,0.001715078,0.022653318,0.000321577,0.001071924,0.021259817,0.005323887,0.0172937,3.57E-05,0,0.001464962,0.006431541,0.014399507,3.57E-05,0.000321577,0.000250115,0.001214847,0.114124129,0.019294624,0.005538272,0.089291233,0.036481132,0.077428613,0.000142923,7.15E-05,0.00453781,0.02318928,0.086289847,0.000535962,0.000714616,0.0004645,0.002929924
2017,Austin,TX,2115475,0.05681939,0.018199222,0.00401801,0.034602158,0.02604616,0.030631418,0.000141812,0,0.020373675,0.029780546,0.022595398,0.000803602,0.000567248,0.000141812,0.002930784,0.03942377,4.73E-05,0.002788972,0.036587528,0.007232418,0.032144081,4.73E-05,0,0.006239733,0.023588083,0.013188527,4.73E-05,0.001087226,0.000141812,0.001370851,0.096243161,0.018246493,0.006806982,0.071189686,0.033278578,0.0627755,0.000189083,0,0.026613408,0.053368629,0.035783926,0.000850873,0.001654475,0.000283624,0.004301634
2017,Atlanta,GA,5872432,0.057369758,0.00798647,0.003507916,0.045875372,0.017607696,0.039097941,0.000647091,1.70E-05,0.00146447,0.006011138,0.049655747,0.000170287,0.000306517,8.51E-05,0.001140924,0.016279456,0.000170287,0.000647091,0.015462078,0.00345683,0.012720454,0.000102172,0,0.000476804,0.001941274,0.013282402,6.81E-05,0.000204345,1.70E-05,0.000766292,0.073649214,0.008156757,0.004155008,0.061337449,0.021064527,0.051818395,0.000749264,1.70E-05,0.001941274,0.007952412,0.062938149,0.000238402,0.000510862,0.000102172,0.001907217
2017,Miami,FL,6118155,0.077294544,0.019809894,0.005900472,0.051584179,0.028815877,0.048266185,0.000212482,0,0.019466653,0.029404289,0.046468257,0.000245172,0.000228827,4.90E-05,0.000898964,0.049835285,0.000523033,0.002141168,0.047171083,0.010901979,0.038720824,0.000163448,4.90E-05,0.009316534,0.026069951,0.022621199,0.000114414,0.000424965,9.81E-05,0.000506689,0.127129829,0.020332927,0.00804164,0.098755262,0.039717856,0.086987008,0.00037593,4.90E-05,0.028783187,0.05547424,0.069089456,0.000359586,0.000653792,0.000147103,0.001405653
2017,Jacksonville,FL,1505033,0.095479634,0.020597555,0.004584617,0.070297462,0.038404474,0.056809386,0.000265775,0,0.004983279,0.039334686,0.04850392,0.000332219,0.000597994,0.000199331,0.006511485,0.02870369,0,0.002458418,0.026245272,0.006710816,0.021195549,0.000797325,0,0.001661093,0.012225646,0.01408607,0.000265775,0.000265775,6.64E-05,0.001793981,0.124183324,0.020597555,0.007043035,0.096542734,0.04511529,0.078004934,0.0010631,0,0.006644373,0.051560331,0.06258999,0.000597994,0.000863768,0.000265775,0.008305466
